user_id,signup_date,state,device_brand,age_group,kyc_completed,bank_linked,first_txn_date,cashback_given,churn_date
U00358,2020-06-27,west-bengal,Apple,26-35,1,0,,0,
U00359,2021-03-21,uttarakhand,Oppo,26-35,0,0,,1,
U00360,2019-09-26,karnataka,Xiaomi,18-25,1,1,2019-10-10,0,
U00361,2022-10-07,west-bengal,Xiaomi,26-35,1,0,,0,
U00362,2022-08-14,rajasthan,Xiaomi,26-35,1,0,,0,
U00363,2020-09-06,uttar-pradesh,Xiaomi,36-45,1,1,2020-09-10,0,
U00364,2021-07-25,uttar-pradesh,Oppo,36-45,1,1,2021-07-26,0,
U00365,2020-10-09,madhya-pradesh,Realme,18-25,0,0,,0,
U00366,2019-05-29,uttar-pradesh,Apple,36-45,1,1,2019-06-03,0,
U00367,2019-01-20,andhra-pradesh,Vivo,18-25,0,0,,1,
U00368,2021-07-27,karnataka,Samsung,26-35,0,0,,0,
U00369,2022-06-26,rajasthan,Oppo,36-45,1,1,2022-07-12,1,2022-09-18
U00370,2022-02-27,telangana,Realme,46-60,1,0,,0,
U00371,2019-07-24,gujarat,Realme,18-25,1,0,,1,
U00372,2019-05-31,haryana,Vivo,18-25,1,1,2019-06-07,0,2019-07-15
U00373,2022-01-06,gujarat,Samsung,18-25,1,1,2022-01-10,0,
U00374,2020-03-12,uttar-pradesh,Xiaomi,36-45,1,1,2020-03-24,1,2020-06-18
U00375,2021-11-02,haryana,Vivo,26-35,1,0,,0,
U00376,2020-06-27,rajasthan,Samsung,26-35,1,1,2020-07-09,1,2020-08-10
U00377,2019-09-29,punjab,OnePlus,46-60,0,0,,1,
U00378,2020-12-15,karnataka,Others,26-35,1,1,2020-12-18,0,2021-03-10
U00379,2019-05-21,west-bengal,Xiaomi,36-45,0,0,,1,
U00380,2020-05-15,uttar-pradesh,OnePlus,46-60,1,0,,1,
U00381,2021-01-26,maharashtra,Vivo,26-35,1,0,,0,
U00382,2020-08-06,delhi,Oppo,46-60,1,0,,0,
U00383,2019-11-20,maharashtra,Xiaomi,36-45,1,1,2019-11-23,1,
U00384,2021-06-16,andhra-pradesh,Motorola,46-60,0,0,,1,
U00385,2022-01-17,maharashtra,Xiaomi,26-35,1,0,,1,
U00386,2022-12-11,andhra-pradesh,Realme,18-25,0,0,,1,
U00387,2020-09-11,maharashtra,Realme,18-25,1,1,2020-09-28,1,2020-12-11
U00388,2022-06-06,bihar,Xiaomi,36-45,1,1,2022-06-12,0,2022-09-06
U00389,2022-09-01,karnataka,Oppo,36-45,1,1,2022-09-24,1,2022-11-06
U00390,2021-12-19,tamil-nadu,Oppo,26-35,0,0,,0,
U00391,2019-01-17,karnataka,Realme,18-25,0,0,,0,
U00392,2022-09-29,maharashtra,Oppo,36-45,1,1,2022-10-03,0,
U00393,2022-02-09,gujarat,Xiaomi,26-35,1,0,,1,
U00394,2020-09-05,rajasthan,Vivo,18-25,1,1,2020-09-10,0,
U00395,2022-09-20,gujarat,Apple,26-35,1,1,2022-09-24,0,
U00396,2019-08-01,west-bengal,Oppo,18-25,0,0,,1,
U00397,2019-10-03,maharashtra,Xiaomi,18-25,0,0,,1,
U00398,2020-06-25,rajasthan,Xiaomi,18-25,1,1,2020-07-23,1,
U00399,2019-08-25,andhra-pradesh,Samsung,18-25,1,1,2019-09-23,0,
U00400,2019-08-08,tamil-nadu,Vivo,18-25,1,1,2019-08-24,1,
U00401,2022-02-07,uttar-pradesh,Samsung,18-25,1,1,2022-02-22,0,
U00402,2019-11-15,west-bengal,Xiaomi,26-35,0,0,,0,
U00403,2020-07-11,telangana,Oppo,18-25,1,1,2020-07-19,0,
U00404,2020-07-31,telangana,Apple,18-25,0,0,,0,
U00405,2022-05-23,tamil-nadu,Oppo,18-25,1,1,2022-05-30,1,2022-07-14
U00406,2020-03-07,maharashtra,Xiaomi,26-35,0,0,,0,
U00407,2020-12-03,odisha,Xiaomi,46-60,1,0,,0,
U00408,2020-02-21,madhya-pradesh,Oppo,18-25,1,1,2020-03-14,0,
U00409,2022-11-08,jharkhand,Others,36-45,0,0,,1,
U00410,2022-07-22,uttar-pradesh,Xiaomi,36-45,1,1,2022-07-26,0,
U00411,2020-06-24,west-bengal,Oppo,26-35,1,1,2020-06-27,0,
U00412,2021-11-01,uttar-pradesh,Vivo,46-60,0,0,,0,
U00413,2021-09-27,punjab,Apple,18-25,0,0,,1,
U00414,2020-05-29,gujarat,Xiaomi,18-25,1,1,2020-06-26,1,
U00415,2019-04-15,gujarat,Vivo,36-45,1,0,,0,
U00416,2019-07-09,jharkhand,Samsung,18-25,1,1,2019-07-14,0,
U00417,2022-07-23,karnataka,Samsung,36-45,1,1,2022-07-24,0,2022-09-26
U00418,2021-05-17,west-bengal,Realme,46-60,1,1,2021-05-23,0,
U00419,2020-07-20,uttar-pradesh,Xiaomi,18-25,1,1,2020-08-05,1,
U00420,2019-04-01,tamil-nadu,Samsung,36-45,1,0,,1,
U00421,2019-01-08,uttar-pradesh,Motorola,26-35,0,0,,0,
U00422,2020-11-14,uttar-pradesh,Realme,26-35,0,0,,0,
U00423,2019-09-25,madhya-pradesh,Oppo,18-25,1,0,,0,
U00424,2022-07-28,karnataka,Samsung,36-45,1,1,2022-08-17,0,
U00425,2020-06-20,karnataka,Oppo,26-35,1,1,2020-07-16,0,
U00426,2019-11-27,kerala,Xiaomi,36-45,1,0,,1,
U00427,2021-06-23,gujarat,Oppo,26-35,1,1,2021-06-30,0,2021-09-05
U00428,2022-02-03,tamil-nadu,Xiaomi,26-35,0,0,,0,
U00429,2022-12-16,kerala,Xiaomi,26-35,1,1,2022-12-22,1,2023-03-19
U00430,2021-05-25,gujarat,Realme,46-60,1,1,2021-05-31,0,
U00431,2022-02-22,kerala,Apple,26-35,1,0,,0,
U00432,2019-01-20,karnataka,Apple,36-45,1,1,2019-02-09,0,2019-04-07
U00433,2019-08-18,assam,Xiaomi,36-45,1,1,2019-08-26,0,
U00434,2019-06-04,odisha,Xiaomi,18-25,1,1,2019-06-05,1,2019-08-20
U00435,2022-11-16,kerala,Motorola,26-35,1,1,2022-11-22,1,2023-02-07
U00436,2019-11-02,uttar-pradesh,Samsung,18-25,1,0,,1,
U00437,2022-01-22,telangana,Realme,36-45,1,0,,1,
U00438,2019-03-15,kerala,Samsung,26-35,0,0,,1,
U00439,2021-01-26,tamil-nadu,Xiaomi,46-60,1,1,2021-02-02,0,2021-04-25
U00440,2022-04-07,uttar-pradesh,OnePlus,18-25,1,1,2022-04-17,0,
U00441,2022-02-05,karnataka,Xiaomi,46-60,1,1,2022-02-20,0,
U00442,2019-10-31,andhra-pradesh,Oppo,36-45,0,0,,0,
U00443,2021-05-30,karnataka,Samsung,18-25,1,1,2021-06-25,1,
U00444,2019-09-19,madhya-pradesh,OnePlus,36-45,1,1,2019-09-26,0,2019-11-16
U00445,2019-03-27,tamil-nadu,Apple,26-35,0,0,,1,
U00446,2020-09-23,uttar-pradesh,Samsung,18-25,0,0,,1,
U00447,2021-01-16,west-bengal,Samsung,46-60,0,0,,1,
U00448,2019-03-23,maharashtra,Vivo,36-45,1,1,2019-04-14,0,
U00449,2021-01-02,west-bengal,Xiaomi,18-25,1,0,,1,
U00450,2020-03-06,uttarakhand,Samsung,46-60,1,1,2020-03-23,1,2020-06-10
U00451,2022-10-28,telangana,Oppo,26-35,1,1,2022-11-15,0,2023-01-03
U00452,2020-05-26,tamil-nadu,Xiaomi,26-35,1,0,,0,
U00453,2022-09-27,odisha,Samsung,26-35,1,1,2022-10-24,1,
U00454,2019-07-30,gujarat,Oppo,26-35,0,0,,1,
U00455,2020-12-25,gujarat,Samsung,26-35,1,1,2021-01-11,0,2021-03-02
U00456,2022-02-20,tamil-nadu,Samsung,36-45,1,1,2022-03-09,1,2022-05-18
U00457,2021-04-12,maharashtra,Xiaomi,26-35,1,1,2021-04-17,0,2021-06-06
U00458,2022-06-25,karnataka,Realme,26-35,1,1,2022-06-28,1,
U00459,2019-11-13,kerala,Realme,26-35,1,1,2019-11-16,0,
U00460,2020-04-29,karnataka,Realme,26-35,1,1,2020-05-25,0,
U00461,2019-11-29,rajasthan,Apple,26-35,1,1,2019-12-14,0,
U00462,2019-12-29,west-bengal,Xiaomi,18-25,1,1,2019-12-30,1,2020-02-21
U00463,2021-04-24,karnataka,Oppo,46-60,1,1,2021-05-01,1,
U00464,2019-02-20,kerala,Vivo,26-35,1,0,,0,
U00465,2020-01-03,haryana,Samsung,26-35,0,0,,0,
U00466,2020-11-11,maharashtra,Samsung,26-35,1,1,2020-11-16,0,2020-12-24
U00467,2021-04-23,andhra-pradesh,Vivo,46-60,1,1,2021-04-26,0,2021-07-19
U00468,2022-10-03,tamil-nadu,Samsung,26-35,0,0,,0,
U00469,2020-05-23,andhra-pradesh,Xiaomi,26-35,1,0,,0,
U00470,2020-06-30,andhra-pradesh,Vivo,26-35,0,0,,0,
U00471,2019-11-23,maharashtra,Xiaomi,46-60,1,1,2019-11-26,0,
U00472,2022-12-07,west-bengal,Samsung,18-25,0,0,,0,
U00473,2019-08-10,uttar-pradesh,Realme,26-35,1,1,2019-08-11,0,
U00474,2021-02-22,andhra-pradesh,Samsung,18-25,0,0,,0,
U00475,2019-03-21,haryana,OnePlus,26-35,1,1,2019-03-22,0,2019-05-25
U00476,2021-08-21,uttar-pradesh,Apple,36-45,0,0,,0,
U00477,2020-03-31,karnataka,Samsung,36-45,1,1,2020-04-02,0,
U00478,2020-02-13,maharashtra,Motorola,18-25,1,0,,0,
U00479,2021-07-31,gujarat,Xiaomi,26-35,0,0,,1,
U00480,2020-12-17,haryana,Xiaomi,18-25,1,0,,1,
U00481,2020-09-17,andhra-pradesh,Apple,18-25,1,1,2020-10-05,1,2020-11-21
U00482,2020-04-11,tamil-nadu,Apple,26-35,1,1,2020-04-16,0,2020-06-27
U00483,2020-04-01,odisha,Realme,18-25,1,1,2020-04-30,0,2020-05-31
U00484,2019-02-18,gujarat,Realme,26-35,1,1,2019-03-17,0,2019-06-10
U00485,2022-09-13,uttarakhand,Vivo,36-45,1,0,,0,
U00486,2020-01-31,telangana,Xiaomi,26-35,0,0,,1,
U00487,2021-03-27,odisha,Motorola,26-35,1,1,2021-03-31,0,
U00488,2020-11-03,west-bengal,Xiaomi,36-45,1,0,,1,
U00489,2020-07-24,himachal-pradesh,Xiaomi,46-60,0,0,,1,
U00490,2019-05-23,gujarat,Realme,36-45,0,0,,0,
U00491,2020-07-25,west-bengal,Xiaomi,36-45,1,1,2020-07-26,1,
U00492,2020-12-20,uttar-pradesh,Vivo,26-35,1,0,,1,
U00493,2022-08-06,jharkhand,Samsung,26-35,1,1,2022-08-09,1,
U00494,2021-11-09,tamil-nadu,Samsung,18-25,1,1,2021-11-16,0,
U00495,2021-03-29,madhya-pradesh,Samsung,36-45,1,1,2021-04-22,0,
U00496,2022-10-23,tamil-nadu,Xiaomi,26-35,1,0,,1,
U00497,2022-01-03,haryana,Realme,18-25,1,1,2022-01-20,1,
U00498,2020-11-09,maharashtra,Samsung,18-25,1,1,2020-11-16,1,2021-02-14
U00499,2019-02-26,odisha,Samsung,18-25,0,0,,1,
U00500,2019-08-25,west-bengal,Xiaomi,18-25,0,0,,0,
U00501,2020-06-18,assam,Xiaomi,26-35,1,1,2020-06-22,0,
U00502,2020-01-01,gujarat,Oppo,18-25,1,1,2020-01-12,0,2020-02-23
U00503,2022-04-04,gujarat,Vivo,26-35,1,1,2022-04-26,0,
U00504,2020-06-27,tamil-nadu,Vivo,18-25,0,0,,0,
U00505,2019-03-20,tamil-nadu,Oppo,36-45,1,0,,0,
U00506,2019-08-11,uttar-pradesh,Apple,26-35,1,1,2019-08-18,0,2019-09-25
U00507,2022-05-06,tamil-nadu,Samsung,36-45,0,0,,0,
U00508,2021-06-08,west-bengal,Xiaomi,26-35,0,0,,0,
U00509,2020-12-08,maharashtra,Vivo,26-35,0,0,,1,
U00510,2020-10-04,uttar-pradesh,Vivo,26-35,1,1,2020-10-13,0,2020-11-27
U00511,2021-06-12,punjab,Xiaomi,18-25,1,0,,0,
U00512,2022-05-26,maharashtra,Xiaomi,26-35,1,1,2022-05-31,0,
U00513,2021-11-13,karnataka,Motorola,18-25,0,0,,0,
U00514,2019-08-25,maharashtra,Xiaomi,46-60,0,0,,0,
U00515,2021-02-27,telangana,Realme,46-60,1,1,2021-03-20,1,
U00516,2022-03-26,punjab,Oppo,46-60,1,1,2022-04-21,1,
U00517,2020-01-25,haryana,Others,18-25,1,1,2020-01-31,0,2020-03-29
U00518,2020-06-05,odisha,Samsung,18-25,0,0,,0,
U00519,2019-04-01,rajasthan,Xiaomi,36-45,0,0,,1,
U00520,2022-12-22,andhra-pradesh,Vivo,26-35,1,1,2022-12-28,0,2023-02-03
U00521,2021-06-12,madhya-pradesh,Vivo,18-25,1,0,,1,
U00522,2019-01-04,odisha,Oppo,26-35,1,0,,0,
U00523,2021-11-30,bihar,Oppo,26-35,0,0,,1,
U00524,2022-01-07,gujarat,Xiaomi,26-35,0,0,,0,
U00525,2022-11-07,gujarat,Oppo,18-25,0,0,,0,
U00526,2022-10-05,tamil-nadu,Oppo,46-60,1,1,2022-10-12,0,2022-12-04
U00527,2020-02-08,maharashtra,Samsung,18-25,1,1,2020-02-13,0,
U00528,2021-01-15,uttar-pradesh,Motorola,26-35,1,1,2021-01-18,0,
U00529,2021-06-02,tamil-nadu,Vivo,18-25,1,1,2021-06-08,0,
U00530,2019-05-24,west-bengal,Realme,26-35,0,0,,0,
U00531,2022-09-22,telangana,Xiaomi,36-45,0,0,,0,
U00532,2020-11-07,haryana,OnePlus,36-45,0,0,,0,
U00533,2022-06-30,andhra-pradesh,Vivo,26-35,0,0,,0,
U00534,2020-10-04,tamil-nadu,Xiaomi,18-25,1,0,,1,
U00535,2022-09-20,madhya-pradesh,Xiaomi,18-25,1,1,2022-10-05,1,2022-12-17
U00536,2019-09-13,tamil-nadu,Vivo,18-25,0,0,,0,
U00537,2020-09-07,maharashtra,Xiaomi,26-35,0,0,,1,
U00538,2021-11-04,maharashtra,Samsung,18-25,1,1,2021-11-11,0,2022-01-16
U00539,2020-09-25,madhya-pradesh,Xiaomi,26-35,1,1,2020-10-11,1,
U00540,2022-09-27,haryana,OnePlus,46-60,1,1,2022-10-19,0,2023-01-15
U00541,2021-04-16,madhya-pradesh,Samsung,18-25,0,0,,1,
U00542,2020-10-30,maharashtra,Realme,26-35,1,1,2020-11-16,0,2021-02-03
U00543,2021-04-04,uttar-pradesh,Realme,36-45,1,0,,0,
U00544,2022-11-28,jharkhand,Realme,26-35,1,1,2022-11-30,0,
U00545,2020-08-28,madhya-pradesh,Realme,26-35,1,1,2020-09-04,0,
U00546,2022-02-09,telangana,Xiaomi,18-25,1,1,2022-02-12,0,
U00547,2019-09-18,kerala,Realme,18-25,1,1,2019-09-22,0,2019-11-04
U00548,2020-01-28,odisha,Realme,26-35,1,0,,0,
U00549,2021-05-11,rajasthan,Samsung,18-25,1,0,,1,
U00550,2022-09-23,rajasthan,Vivo,36-45,1,1,2022-09-29,0,2022-11-13
U00551,2021-02-15,maharashtra,Apple,36-45,1,1,2021-02-20,1,
U00552,2022-10-19,jharkhand,OnePlus,18-25,0,0,,0,
U00553,2019-12-23,uttar-pradesh,Samsung,18-25,1,1,2019-12-27,0,
U00554,2022-06-14,rajasthan,Samsung,36-45,1,1,2022-06-19,0,
U00555,2022-03-11,west-bengal,Xiaomi,26-35,0,0,,1,
U00556,2020-09-08,delhi,Samsung,18-25,1,1,2020-09-14,0,
U00557,2021-04-11,tamil-nadu,Samsung,18-25,1,1,2021-05-11,0,
U00558,2022-01-27,madhya-pradesh,Xiaomi,18-25,1,1,2022-02-26,1,
U00559,2019-01-01,assam,Apple,26-35,1,1,2019-01-04,0,
U00560,2020-09-14,andhra-pradesh,Motorola,26-35,1,1,2020-09-15,0,
U00561,2020-08-10,gujarat,Xiaomi,18-25,1,0,,0,
U00562,2020-03-06,andhra-pradesh,Apple,26-35,1,1,2020-03-09,0,
U00563,2021-05-30,kerala,Oppo,46-60,1,0,,1,
U00564,2022-04-02,maharashtra,Samsung,26-35,1,0,,0,
U00565,2022-05-27,bihar,Xiaomi,36-45,1,1,2022-05-31,0,
U00566,2022-09-02,uttar-pradesh,Apple,26-35,1,0,,0,
U00567,2020-10-21,bihar,Apple,18-25,1,1,2020-11-13,0,
U00568,2021-08-10,kerala,Vivo,18-25,1,1,2021-08-15,0,
U00569,2021-06-23,west-bengal,Others,26-35,0,0,,0,
U00570,2021-06-24,rajasthan,Oppo,36-45,1,1,2021-07-17,0,
U00571,2022-10-15,telangana,Vivo,18-25,1,1,2022-10-28,1,
U00572,2020-03-13,maharashtra,Xiaomi,26-35,0,0,,1,
U00573,2021-11-12,west-bengal,Xiaomi,26-35,1,0,,0,
U00574,2021-08-27,karnataka,Samsung,46-60,1,0,,0,
U00575,2019-12-14,madhya-pradesh,Motorola,26-35,0,0,,0,
U00576,2022-09-11,uttar-pradesh,Samsung,26-35,0,0,,1,
U00577,2019-06-23,uttar-pradesh,Motorola,26-35,1,1,2019-07-17,1,
U00578,2020-08-04,rajasthan,Realme,18-25,0,0,,0,
U00579,2021-11-21,gujarat,Vivo,26-35,1,0,,0,
U00580,2022-09-21,rajasthan,Samsung,26-35,1,0,,1,
U00581,2022-07-20,west-bengal,Xiaomi,26-35,1,1,2022-07-26,1,
U00582,2022-06-22,maharashtra,Oppo,18-25,0,0,,0,
U00583,2020-11-17,uttar-pradesh,Others,18-25,1,1,2020-11-20,1,
U00584,2019-07-11,maharashtra,Motorola,26-35,1,1,2019-07-14,1,
U00585,2020-04-26,andhra-pradesh,Samsung,18-25,1,1,2020-04-27,1,2020-06-10
U00586,2022-10-09,madhya-pradesh,Others,26-35,1,1,2022-10-15,0,2022-12-29
U00587,2020-09-27,gujarat,Realme,46-60,1,1,2020-10-15,0,2020-11-24
U00588,2020-04-05,rajasthan,Oppo,26-35,1,1,2020-04-10,0,
U00589,2020-02-12,rajasthan,Xiaomi,18-25,1,1,2020-03-09,0,
U00590,2019-10-29,tamil-nadu,Realme,26-35,1,1,2019-11-04,0,
U00591,2019-02-20,andhra-pradesh,Xiaomi,18-25,1,1,2019-02-25,1,
U00592,2019-04-05,maharashtra,Vivo,26-35,1,0,,0,
U00593,2020-05-16,andhra-pradesh,Realme,46-60,1,1,2020-06-11,0,
U00594,2021-08-31,gujarat,Xiaomi,46-60,1,0,,1,
U00595,2022-06-05,west-bengal,Motorola,26-35,0,0,,0,
U00596,2019-05-30,punjab,OnePlus,46-60,1,1,2019-06-09,1,2019-09-02
U00597,2021-07-21,kerala,Oppo,18-25,1,1,2021-07-28,0,
U00598,2021-04-28,kerala,Realme,18-25,1,1,2021-05-26,0,2021-07-24
U00599,2022-07-13,rajasthan,Vivo,18-25,1,1,2022-08-09,0,
U00600,2022-03-24,tamil-nadu,Samsung,18-25,1,1,2022-03-27,0,2022-06-13
U00601,2020-02-03,uttar-pradesh,Realme,26-35,1,1,2020-02-10,0,
U00602,2022-11-27,maharashtra,Xiaomi,26-35,1,1,2022-12-03,0,
U00603,2021-02-25,gujarat,Vivo,26-35,1,1,2021-02-27,0,
U00604,2021-10-09,uttarakhand,Vivo,18-25,1,0,,1,
U00605,2021-03-29,telangana,Realme,26-35,1,1,2021-03-30,1,
U00606,2020-05-14,andhra-pradesh,Apple,18-25,1,0,,1,
U00607,2019-10-30,karnataka,Oppo,18-25,1,0,,1,
U00608,2022-09-05,uttar-pradesh,OnePlus,46-60,1,1,2022-09-30,1,2022-10-30
U00609,2022-11-09,karnataka,Vivo,18-25,1,1,2022-11-11,0,
U00610,2019-01-12,gujarat,Apple,18-25,1,1,2019-01-13,0,2019-02-21
U00611,2019-08-07,west-bengal,Xiaomi,46-60,1,1,2019-08-09,0,2019-10-29
U00612,2021-05-20,tamil-nadu,Xiaomi,36-45,0,0,,1,
U00613,2020-03-24,maharashtra,Oppo,36-45,1,1,2020-03-28,0,2020-05-17
U00614,2019-12-27,karnataka,Xiaomi,46-60,1,1,2020-01-08,0,2020-03-10
U00615,2022-11-26,karnataka,Others,18-25,0,0,,1,
U00616,2021-11-26,gujarat,Xiaomi,26-35,0,0,,0,
U00617,2021-08-09,maharashtra,Vivo,18-25,1,1,2021-08-17,1,
U00618,2019-04-13,karnataka,Motorola,36-45,1,0,,0,
U00619,2022-02-15,tamil-nadu,Oppo,36-45,0,0,,1,
U00620,2020-05-25,gujarat,Vivo,36-45,1,1,2020-06-10,0,
U00621,2019-09-06,karnataka,Vivo,26-35,1,1,2019-09-26,0,
U00622,2021-07-23,uttar-pradesh,Xiaomi,36-45,1,1,2021-07-30,0,
U00623,2019-10-01,maharashtra,Vivo,46-60,1,1,2019-10-03,0,2019-11-30
U00624,2021-08-09,uttar-pradesh,OnePlus,26-35,1,0,,0,
U00625,2022-09-29,kerala,Xiaomi,36-45,1,1,2022-10-09,1,
U00626,2021-12-23,tamil-nadu,Oppo,36-45,1,0,,1,
U00627,2022-02-18,gujarat,Oppo,26-35,1,0,,1,
U00628,2022-05-04,gujarat,OnePlus,46-60,1,1,2022-05-06,1,
U00629,2020-10-11,karnataka,Xiaomi,36-45,1,1,2020-11-04,0,
U00630,2021-06-25,punjab,Oppo,18-25,1,0,,0,
U00631,2022-06-08,jharkhand,Apple,18-25,1,1,2022-06-12,1,2022-09-09
U00632,2021-10-30,uttar-pradesh,Xiaomi,26-35,0,0,,0,
U00633,2021-05-23,kerala,Samsung,18-25,1,1,2021-05-27,1,
U00634,2022-01-27,telangana,Vivo,26-35,1,0,,1,
U00635,2021-07-02,kerala,Xiaomi,36-45,1,1,2021-07-08,0,
U00636,2019-11-22,rajasthan,Xiaomi,18-25,1,1,2019-12-13,1,
U00637,2021-08-30,madhya-pradesh,Xiaomi,18-25,1,1,2021-09-06,1,
U00638,2021-07-10,uttar-pradesh,Xiaomi,18-25,1,1,2021-08-04,0,
U00639,2020-06-14,assam,Vivo,36-45,1,1,2020-06-18,0,
U00640,2020-05-21,telangana,Vivo,18-25,1,1,2020-05-23,0,2020-08-15
U00641,2022-07-29,maharashtra,Vivo,26-35,1,1,2022-08-15,1,2022-10-03
U00642,2020-07-21,haryana,Others,18-25,1,0,,1,
U00643,2021-12-03,assam,Vivo,36-45,1,1,2021-12-05,0,2022-02-24
U00644,2021-09-19,tamil-nadu,Others,26-35,1,1,2021-09-25,0,2021-12-12
U00645,2022-07-07,gujarat,Oppo,18-25,1,1,2022-07-08,0,
U00646,2020-05-04,delhi,Oppo,18-25,0,0,,0,
U00647,2020-07-16,rajasthan,Xiaomi,18-25,1,1,2020-07-22,0,
U00648,2021-06-19,madhya-pradesh,Vivo,26-35,1,1,2021-07-08,0,2021-09-22
U00649,2019-06-08,rajasthan,Apple,18-25,0,0,,0,
U00650,2020-08-08,maharashtra,Apple,18-25,1,0,,0,
U00651,2020-04-25,gujarat,Apple,26-35,1,1,2020-05-01,0,
U00652,2020-07-10,kerala,Oppo,36-45,1,1,2020-07-11,1,2020-08-24
U00653,2020-11-18,maharashtra,Vivo,18-25,1,1,2020-12-17,0,
U00654,2020-10-16,rajasthan,Oppo,18-25,1,0,,1,
U00655,2022-01-11,kerala,Samsung,36-45,1,0,,0,
U00656,2019-06-15,tamil-nadu,Samsung,18-25,1,0,,1,
U00657,2019-10-11,uttarakhand,Realme,26-35,1,1,2019-10-23,0,
U00658,2019-11-05,tamil-nadu,Samsung,26-35,1,1,2019-11-11,1,
U00659,2020-04-18,bihar,Xiaomi,26-35,1,0,,0,
U00660,2021-02-23,karnataka,Others,26-35,1,1,2021-02-24,1,
U00661,2022-11-22,tamil-nadu,Vivo,18-25,1,0,,0,
U00662,2019-11-09,telangana,Samsung,46-60,0,0,,1,
U00663,2022-12-17,maharashtra,Vivo,26-35,1,1,2022-12-18,0,2023-01-27
U00664,2020-03-14,maharashtra,Xiaomi,26-35,1,0,,1,
U00665,2019-05-12,karnataka,Samsung,18-25,1,1,2019-05-28,0,
U00666,2021-04-29,karnataka,Vivo,26-35,1,1,2021-05-02,0,2021-07-08
U00667,2021-04-14,maharashtra,Xiaomi,36-45,1,0,,0,
U00668,2020-11-08,uttarakhand,Oppo,18-25,1,1,2020-11-13,1,
U00669,2022-01-16,karnataka,Xiaomi,26-35,1,1,2022-02-15,0,
U00670,2021-08-12,telangana,Motorola,36-45,1,1,2021-08-17,0,
U00671,2021-05-01,tamil-nadu,Oppo,26-35,1,0,,0,
U00672,2019-05-08,delhi,Vivo,46-60,0,0,,1,
U00673,2020-02-28,uttar-pradesh,Apple,26-35,1,1,2020-03-07,1,2020-05-25
U00674,2021-05-10,tamil-nadu,Xiaomi,26-35,1,1,2021-05-12,0,
U00675,2021-03-08,rajasthan,Oppo,18-25,1,0,,1,
U00676,2022-04-11,telangana,Xiaomi,18-25,0,0,,0,
U00677,2022-11-25,gujarat,Samsung,36-45,1,0,,0,
U00678,2019-02-10,telangana,Samsung,26-35,1,1,2019-02-15,1,
U00679,2022-03-25,punjab,Vivo,26-35,0,0,,0,
U00680,2021-02-18,karnataka,Realme,36-45,0,0,,0,
U00681,2021-09-03,kerala,Xiaomi,26-35,0,0,,1,
U00682,2019-01-13,gujarat,Vivo,26-35,1,1,2019-01-19,1,2019-03-20
U00683,2020-12-21,maharashtra,Samsung,18-25,1,0,,0,
U00684,2020-09-03,karnataka,Xiaomi,18-25,1,1,2020-09-04,1,2020-10-10
U00685,2021-03-09,kerala,OnePlus,26-35,0,0,,0,
U00686,2021-05-08,tamil-nadu,Vivo,26-35,1,0,,0,
U00687,2022-01-07,maharashtra,Xiaomi,26-35,1,0,,0,
U00688,2022-01-23,west-bengal,Apple,18-25,1,0,,0,
U00689,2022-05-20,punjab,Samsung,36-45,1,1,2022-06-13,0,
U00690,2020-03-27,uttar-pradesh,Xiaomi,36-45,1,1,2020-03-29,0,2020-06-21
U00691,2021-09-26,andhra-pradesh,Xiaomi,46-60,1,1,2021-09-30,1,
U00692,2020-03-25,uttar-pradesh,Samsung,46-60,1,1,2020-04-01,1,2020-06-22
U00693,2020-07-12,tamil-nadu,Apple,26-35,1,1,2020-08-04,1,2020-09-09
U00694,2021-06-11,rajasthan,Vivo,26-35,1,1,2021-06-17,0,
U00695,2021-09-21,maharashtra,Xiaomi,26-35,1,1,2021-09-22,0,2021-11-22
U00696,2019-03-01,tamil-nadu,Samsung,18-25,1,0,,0,
U00697,2021-03-07,karnataka,Xiaomi,18-25,1,1,2021-03-12,0,2021-05-26
U00698,2020-11-19,madhya-pradesh,Oppo,18-25,1,1,2020-11-23,0,2021-02-12
U00699,2022-10-01,haryana,Xiaomi,18-25,1,1,2022-10-05,1,
U00700,2022-10-22,maharashtra,Vivo,18-25,1,1,2022-11-07,0,
U00701,2021-04-08,gujarat,Xiaomi,26-35,1,0,,0,
U00702,2019-12-05,karnataka,Oppo,26-35,1,1,2019-12-09,0,
U00703,2021-08-15,himachal-pradesh,Samsung,36-45,1,1,2021-08-22,0,
U00704,2019-09-19,bihar,Xiaomi,26-35,1,0,,0,
U00705,2022-06-28,maharashtra,Oppo,26-35,1,1,2022-07-12,0,
U00706,2021-12-29,tamil-nadu,Vivo,26-35,0,0,,0,
U00707,2019-02-25,maharashtra,Oppo,36-45,1,1,2019-03-08,0,
U00708,2021-03-17,bihar,Vivo,26-35,0,0,,0,
U00709,2022-04-27,gujarat,Xiaomi,18-25,1,1,2022-05-02,0,2022-07-30
U00710,2022-03-01,west-bengal,Oppo,26-35,1,1,2022-03-17,0,2022-05-15
U00711,2022-09-19,andhra-pradesh,Motorola,18-25,1,1,2022-10-08,1,
U00712,2019-02-25,uttar-pradesh,Realme,36-45,1,1,2019-02-28,1,
U00713,2019-06-21,maharashtra,Samsung,26-35,1,0,,1,
